Iteracion,Error
1845,0.00140795
1846,0.00140093
1847,0.00138018
1848,0.00138117
1849,0.00137529
1850,0.00134833
1851,0.00134188
1852,0.00134357
1853,0.00132319
1854,0.00130893
1855,0.00130728
1856,0.00129124
1857,0.00128261
1858,0.0012695
1859,0.00125354
1860,0.001254
1861,0.00124536
1862,0.0012163
1863,0.00121993
1864,0.00121155
1865,0.00119079
1866,0.00118193
1867,0.00117646
1868,0.00115903
1869,0.00115092
1870,0.00113473
1871,0.0011218
1872,0.00112144
1873,0.0011035
1874,0.00108475
1875,0.00108712
1876,0.00107086
1877,0.00105285
1878,0.00105181
1879,0.0010374
1880,0.00102632
1881,0.00101768
1882,0.000999279
1883,0.000994395
1884,0.000986708
1885,0.000966119
1886,0.000961133
1887,0.00095503
1888,0.000934332
1889,0.00092758
1890,0.000920696
1891,0.000905015
1892,0.000900542
1893,0.000887298
1894,0.000874095
1895,0.000871155
1896,0.000855052
1897,0.000844667
1898,0.000841734
1899,0.000824379
1900,0.00081546
1901,0.00080832
1902,0.000792233
1903,0.000786543
1904,0.000778042
1905,0.000762318
1906,0.000756913
1907,0.000746086
1908,0.000732878
1909,0.000727736
1910,0.000715945
1911,0.000706409
1912,0.000700688
1913,0.000685254
1914,0.000678901
1915,0.000672439
1916,0.000657302
1917,0.000652865
1918,0.000643827
1919,0.000631961
1920,0.000624934
1921,0.000613849
1922,0.000605844
1923,0.000599696
1924,0.000585218
1925,0.000580452
1926,0.000572476
1927,0.00055904
1928,0.00055309
1929,0.000546068
1930,0.000535898
1931,0.0005285
1932,0.000518745
1933,0.000512094
1934,0.000504087
1935,0.000492082
1936,0.000488649
1937,0.000480398
1938,0.000468369
1939,0.000463514
1940,0.000455798
1941,0.00044659
1942,0.000440382
1943,0.000431838
1944,0.000426797
1945,0.000417567
1946,0.000408718
1947,0.000405759
1948,0.00039689
1949,0.000388406
1950,0.000384719
1951,0.00037644
1952,0.000369358
1953,0.000362606
1954,0.000356804
1955,0.000351528
1956,0.000342692
1957,0.000337674
1958,0.000332774
1959,0.000323844
1960,0.000319321
1961,0.000314121
1962,0.000307301
1963,0.000302341
1964,0.00029535
1965,0.000290924
1966,0.00028545
1967,0.000278031
1968,0.000275397
1969,0.000269365
1970,0.000262818
1971,0.000259787
1972,0.000254287
1973,0.000249775
1974,0.000245969
1975,0.00024078
1976,0.000238084
1977,0.000232039
1978,0.000228048
1979,0.000225468
1980,0.000219089
1981,0.000215978
1982,0.000211817
1983,0.000206314
1984,0.000202778
1985,0.000197379
1986,0.000193628
1987,0.000189509
1988,0.000183356
1989,0.00018057
1990,0.000174665
1991,0.000169638
1992,0.000166042
1993,0.000160535
1994,0.000157163
1995,0.000153142
1996,0.000149368
1997,0.000147562
1998,0.000143809
1999,0.000142229
